algorithm,plaintext_label,plaintext_size_bytes,trial_index,public_key_bytes,secret_key_bytes,kem_ciphertext_bytes,shared_secret_bytes,aes_nonce_bytes,aes_ciphertext_and_tag_bytes,aes_tag_bytes,total_transmission_with_pk_bytes,total_transmission_without_pk_bytes,keygen_ms,encaps_ms,decaps_ms,kdf_alice_ms,kdf_bob_ms,aes_encrypt_ms,aes_decrypt_ms,kem_handshake_ms,kdf_total_ms,aes_total_ms,end_to_end_total_ms,kem_ratio_percent,shared_secret_equal,plaintext_equal
ML-KEM-768,1KB,1024,30,1184,2400,1088,32,12,1040,16,3324,2140,0.4659,0.4345,0.105,0.0228,0.0106,0.0062,0.0042,1.0054,0.0334,0.0104,1.0492000000000001,95.82539077392298,True,True
ML-KEM-768,1KB,1024,31,1184,2400,1088,32,12,1040,16,3324,2140,0.4638,0.6316,0.1315,0.0447,0.015,0.0106,0.0071,1.2269,0.059699999999999996,0.0177,1.3043000000000002,94.06578241202178,True,True
ML-KEM-768,1KB,1024,32,1184,2400,1088,32,12,1040,16,3324,2140,0.4697,0.4234,0.1051,0.0203,0.0107,0.0062,0.0047,0.9982,0.031,0.0109,1.0400999999999998,95.97154119796176,True,True
ML-KEM-768,1KB,1024,33,1184,2400,1088,32,12,1040,16,3324,2140,0.4227,0.4741,0.1057,0.0222,0.0105,0.006,0.0047,1.0025,0.0327,0.010700000000000001,1.0458999999999998,95.85046371546038,True,True
ML-KEM-768,1KB,1024,34,1184,2400,1088,32,12,1040,16,3324,2140,0.434,0.6233,0.1168,0.1075,0.0123,0.0095,0.0056,1.1741,0.1198,0.015099999999999999,1.3089999999999997,89.694423223835,True,True
ML-KEM-768,1KB,1024,35,1184,2400,1088,32,12,1040,16,3324,2140,0.5818,0.5238,0.2203,0.0354,0.0326,0.0107,0.01,1.3258999999999999,0.068,0.0207,1.4145999999999999,93.72967623356426,True,True
ML-KEM-768,1KB,1024,36,1184,2400,1088,32,12,1040,16,3324,2140,0.5521,0.4238,0.1049,0.023,0.0108,0.007,0.0044,1.0808,0.0338,0.0114,1.1260000000000001,95.98579040852574,True,True
ML-KEM-768,1KB,1024,37,1184,2400,1088,32,12,1040,16,3324,2140,0.4191,0.4325,0.1064,0.0222,0.0105,0.0057,0.004,0.958,0.0327,0.0097,1.0004,95.76169532187126,True,True
ML-KEM-768,1KB,1024,38,1184,2400,1088,32,12,1040,16,3324,2140,0.4202,0.4162,0.1036,0.0179,0.0097,0.0044,0.0035,0.9400000000000001,0.0276,0.0079,0.9755,96.3608405945669,True,True
ML-KEM-768,1KB,1024,39,1184,2400,1088,32,12,1040,16,3324,2140,0.643,0.5333,0.1109,0.0581,0.013,0.0109,0.0063,1.2872,0.0711,0.0172,1.3755,93.58051617593603,True,True
ML-KEM-768,1KB,1024,40,1184,2400,1088,32,12,1040,16,3324,2140,0.4449,0.4495,0.1055,0.0237,0.0106,0.0066,0.0048,0.9999000000000001,0.0343,0.0114,1.0456000000000003,95.62930374904359,True,True
ML-KEM-768,1KB,1024,41,1184,2400,1088,32,12,1040,16,3324,2140,0.4227,0.4178,0.1024,0.0176,0.0103,0.0049,0.0042,0.9429000000000001,0.0279,0.0091,0.9799000000000001,96.22410450045923,True,True
ML-KEM-768,1KB,1024,42,1184,2400,1088,32,12,1040,16,3324,2140,0.4262,0.4423,0.1047,0.024,0.0104,0.0057,0.0042,0.9732000000000001,0.0344,0.009899999999999999,1.0175,95.64619164619165,True,True
ML-KEM-768,1KB,1024,43,1184,2400,1088,32,12,1040,16,3324,2140,0.4198,0.4157,0.1023,0.0172,0.0099,0.0045,0.0034,0.9378,0.0271,0.007899999999999999,0.9728,96.40213815789474,True,True
ML-KEM-768,1KB,1024,44,1184,2400,1088,32,12,1040,16,3324,2140,0.417,0.4312,0.104,0.0212,0.0109,0.0054,0.0037,0.9522,0.032100000000000004,0.0091,0.9934000000000001,95.85262734044694,True,True
ML-KEM-768,1KB,1024,45,1184,2400,1088,32,12,1040,16,3324,2140,0.4158,0.4149,0.1048,0.0168,0.0106,0.0047,0.0035,0.9355,0.0274,0.0082,0.9711,96.33405416537947,True,True
ML-KEM-768,1KB,1024,46,1184,2400,1088,32,12,1040,16,3324,2140,0.4388,0.426,0.1067,0.0246,0.0107,0.0056,0.0041,0.9715,0.0353,0.0097,1.0165000000000002,95.5730447614363,True,True
ML-KEM-768,1KB,1024,47,1184,2400,1088,32,12,1040,16,3324,2140,0.4255,0.4313,0.1106,0.0188,0.0112,0.005,0.0036,0.9674,0.03,0.0086,1.006,96.16302186878728,True,True
ML-KEM-768,1KB,1024,48,1184,2400,1088,32,12,1040,16,3324,2140,0.4999,0.4875,0.1224,0.0277,0.0126,0.0074,0.0046,1.1098000000000001,0.0403,0.012,1.1621000000000001,95.49952671887101,True,True
ML-KEM-768,1KB,1024,49,1184,2400,1088,32,12,1040,16,3324,2140,0.4992,0.5904,0.1522,0.0538,0.0177,0.0127,0.0083,1.2418,0.07150000000000001,0.020999999999999998,1.3342999999999998,93.06752604361839,True,True
ML-KEM-768,1KB,1024,50,1184,2400,1088,32,12,1040,16,3324,2140,0.8398,0.589,0.1357,0.0442,0.0147,0.0114,0.0069,1.5644999999999998,0.0589,0.0183,1.6416999999999997,95.29755741000183,True,True
ML-KEM-768,1KB,1024,51,1184,2400,1088,32,12,1040,16,3324,2140,0.5535,0.4977,0.129,0.0251,0.0142,0.007,0.0051,1.1802,0.0393,0.0121,1.2316,95.8265670672296,True,True
ML-KEM-768,1KB,1024,52,1184,2400,1088,32,12,1040,16,3324,2140,0.5921,0.543,0.1168,0.027,0.0123,0.0067,0.0044,1.2519,0.0393,0.0111,1.3023,96.12992398064962,True,True
ML-KEM-768,1KB,1024,53,1184,2400,1088,32,12,1040,16,3324,2140,0.4811,0.4999,0.1192,0.0295,0.0124,0.0068,0.0047,1.1002,0.0419,0.0115,1.1536000000000002,95.37101248266295,True,True
ML-KEM-768,1KB,1024,54,1184,2400,1088,32,12,1040,16,3324,2140,0.5018,0.4528,0.11,0.0211,0.011,0.0051,0.0043,1.0646,0.032100000000000004,0.0094,1.1061,96.24807883554831,True,True
ML-KEM-768,1KB,1024,55,1184,2400,1088,32,12,1040,16,3324,2140,0.4434,0.4541,0.1109,0.0231,0.0116,0.0062,0.004,1.0084,0.034699999999999995,0.0102,1.0533,95.73720687363524,True,True
ML-KEM-768,1KB,1024,56,1184,2400,1088,32,12,1040,16,3324,2140,0.4468,0.4195,0.1034,0.0164,0.0099,0.0044,0.0036,0.9697,0.026300000000000004,0.008,1.004,96.58366533864542,True,True
ML-KEM-768,1KB,1024,57,1184,2400,1088,32,12,1040,16,3324,2140,0.4146,0.4282,0.103,0.0204,0.01,0.0053,0.0038,0.9458,0.030400000000000003,0.0091,0.9853,95.99106871003755,True,True
ML-KEM-768,1KB,1024,58,1184,2400,1088,32,12,1040,16,3324,2140,0.4094,0.4081,0.1025,0.017,0.0098,0.0047,0.0034,0.92,0.0268,0.0081,0.9549000000000001,96.34516703319719,True,True
ML-KEM-768,1KB,1024,59,1184,2400,1088,32,12,1040,16,3324,2140,0.4207,0.4341,0.1067,0.0206,0.0106,0.0053,0.0039,0.9615,0.0312,0.0092,1.0019,95.96766144325781,True,True
ML-KEM-768,1KB,1024,60,1184,2400,1088,32,12,1040,16,3324,2140,0.43,0.4142,0.1023,0.0178,0.0102,0.004,0.0034,0.9465000000000001,0.028,0.0074,0.9819000000000001,96.39474488237092,True,True
ML-KEM-768,1KB,1024,61,1184,2400,1088,32,12,1040,16,3324,2140,0.4121,0.432,0.1037,0.021,0.0105,0.0054,0.004,0.9478000000000001,0.0315,0.0094,0.9887,95.86325477900274,True,True
ML-KEM-768,1KB,1024,62,1184,2400,1088,32,12,1040,16,3324,2140,0.4138,0.4448,0.1023,0.0168,0.0099,0.0046,0.0035,0.9609000000000001,0.0267,0.0081,0.9957,96.50497137692076,True,True
ML-KEM-768,1KB,1024,63,1184,2400,1088,32,12,1040,16,3324,2140,0.4153,0.4386,0.1041,0.0209,0.0104,0.0055,0.0037,0.958,0.031299999999999994,0.0092,0.9984999999999999,95.94391587381071,True,True
ML-KEM-768,1KB,1024,64,1184,2400,1088,32,12,1040,16,3324,2140,0.6384,0.6546,0.1244,0.0523,0.0154,0.0127,0.0066,1.4174,0.0677,0.019299999999999998,1.5044000000000002,94.21696357351766,True,True
ML-KEM-768,1KB,1024,65,1184,2400,1088,32,12,1040,16,3324,2140,0.6432,0.7355,0.1147,0.0441,0.0126,0.0105,0.0059,1.4934,0.0567,0.0164,1.5665,95.33354612192787,True,True
ML-KEM-768,1KB,1024,66,1184,2400,1088,32,12,1040,16,3324,2140,0.4624,0.4241,0.1236,0.0189,0.013,0.0052,0.005,1.0101,0.0319,0.0102,1.0522,95.99885953240829,True,True
ML-KEM-768,1KB,1024,67,1184,2400,1088,32,12,1040,16,3324,2140,0.4548,0.416,0.1027,0.0181,0.0106,0.0051,0.0043,0.9735,0.028700000000000003,0.0094,1.0116,96.23368920521945,True,True
ML-KEM-768,1KB,1024,68,1184,2400,1088,32,12,1040,16,3324,2140,0.4465,0.4136,0.116,0.0179,0.0136,0.017,0.0042,0.9761000000000001,0.0315,0.0212,1.0288000000000002,94.87752721617417,True,True
ML-KEM-768,1KB,1024,69,1184,2400,1088,32,12,1040,16,3324,2140,0.4564,0.5052,0.1177,0.0218,0.0119,0.0054,0.0045,1.0793,0.0337,0.009899999999999999,1.1229,96.11719654466114,True,True
ML-KEM-768,1KB,1024,70,1184,2400,1088,32,12,1040,16,3324,2140,0.5142,0.5537,0.1357,0.0332,0.0164,0.0094,0.0062,1.2035999999999998,0.049600000000000005,0.0156,1.2688,94.86128625472887,True,True
ML-KEM-768,1KB,1024,71,1184,2400,1088,32,12,1040,16,3324,2140,0.6121,0.5925,0.16,0.0331,0.0183,0.0089,0.0076,1.3646,0.0514,0.0165,1.4324999999999999,95.26003490401396,True,True
ML-KEM-768,1KB,1024,72,1184,2400,1088,32,12,1040,16,3324,2140,0.6492,0.6202,0.1554,0.0292,0.0166,0.008,0.0065,1.4248,0.0458,0.014499999999999999,1.4851,95.93966736246718,True,True
ML-KEM-768,1KB,1024,73,1184,2400,1088,32,12,1040,16,3324,2140,0.6395,0.9101,0.1666,0.0777,0.0176,0.0158,0.0077,1.7162,0.09530000000000001,0.0235,1.835,93.52588555858311,True,True
ML-KEM-768,1KB,1024,74,1184,2400,1088,32,12,1040,16,3324,2140,0.7592,0.7469,0.1493,0.0482,0.0158,0.0146,0.0083,1.6554,0.064,0.0229,1.7423,95.01234001033117,True,True
ML-KEM-768,1KB,1024,75,1184,2400,1088,32,12,1040,16,3324,2140,0.617,0.6553,0.2694,0.0384,0.0334,0.0105,0.0111,1.5417,0.0718,0.0216,1.6351000000000002,94.28781114304935,True,True
ML-KEM-768,1KB,1024,76,1184,2400,1088,32,12,1040,16,3324,2140,2.1432,0.712,0.1412,0.0715,0.0148,0.0172,0.0078,2.9964,0.08629999999999999,0.025,3.1077,96.41857322135341,True,True
ML-KEM-768,1KB,1024,77,1184,2400,1088,32,12,1040,16,3324,2140,0.5901,0.5695,0.1421,0.0323,0.0144,0.0097,0.0063,1.3016999999999999,0.046700000000000005,0.016,1.3643999999999998,95.40457343887422,True,True
ML-KEM-768,1KB,1024,78,1184,2400,1088,32,12,1040,16,3324,2140,0.5779,0.589,0.1354,0.0261,0.0126,0.0073,0.0048,1.3023,0.0387,0.0121,1.3531,96.2456581183948,True,True
ML-KEM-768,1KB,1024,79,1184,2400,1088,32,12,1040,16,3324,2140,0.6037,0.6093,0.1348,0.032,0.0143,0.0092,0.0064,1.3478,0.0463,0.0156,1.4097000000000002,95.60899482159324,True,True
ML-KEM-768,1KB,1024,80,1184,2400,1088,32,12,1040,16,3324,2140,0.5926,0.5263,0.1219,0.0259,0.0124,0.0072,0.0051,1.2408,0.0383,0.0123,1.2913999999999999,96.08177172061329,True,True
ML-KEM-768,1KB,1024,81,1184,2400,1088,32,12,1040,16,3324,2140,0.5033,0.5118,0.1256,0.0244,0.012,0.0061,0.0045,1.1406999999999998,0.0364,0.0106,1.1876999999999998,96.04277174370633,True,True
ML-KEM-768,1KB,1024,82,1184,2400,1088,32,12,1040,16,3324,2140,0.5029,0.4629,0.1149,0.0204,0.0113,0.0057,0.004,1.0807,0.0317,0.0097,1.1221,96.31048926120665,True,True
ML-KEM-768,1KB,1024,83,1184,2400,1088,32,12,1040,16,3324,2140,0.4776,0.489,0.1172,0.0259,0.0117,0.0067,0.0049,1.0838,0.0376,0.0116,1.1330000000000002,95.65754633715797,True,True
ML-KEM-768,1KB,1024,84,1184,2400,1088,32,12,1040,16,3324,2140,0.4659,0.4527,0.1103,0.0203,0.0113,0.0057,0.0041,1.0289,0.031599999999999996,0.0098,1.0703,96.1319256283285,True,True
ML-KEM-768,1KB,1024,85,1184,2400,1088,32,12,1040,16,3324,2140,0.4559,0.4451,0.1023,0.0202,0.0103,0.0057,0.0038,1.0033,0.0305,0.0095,1.0433000000000001,96.16601169366433,True,True
ML-KEM-768,1KB,1024,86,1184,2400,1088,32,12,1040,16,3324,2140,0.4157,0.4468,0.1026,0.0208,0.0105,0.0054,0.0039,0.9651000000000001,0.0313,0.0093,1.0057,95.96301083822215,True,True
ML-KEM-768,1KB,1024,87,1184,2400,1088,32,12,1040,16,3324,2140,0.4493,1.0162,0.2476,0.074,0.0392,0.1271,0.0149,1.7131,0.1132,0.142,1.9683,87.03449677386578,True,True
ML-KEM-768,1KB,1024,88,1184,2400,1088,32,12,1040,16,3324,2140,0.7546,0.4772,0.116,0.0386,0.0144,0.0118,0.0076,1.3478,0.053000000000000005,0.0194,1.4202000000000001,94.90212646106183,True,True
ML-KEM-768,1KB,1024,89,1184,2400,1088,32,12,1040,16,3324,2140,0.4657,0.4835,0.1102,0.0314,0.0116,0.0081,0.006,1.0594000000000001,0.043,0.0141,1.1165,94.8858038513211,True,True
ML-KEM-768,1KB,1024,90,1184,2400,1088,32,12,1040,16,3324,2140,0.457,0.4272,0.1059,0.0225,0.0099,0.0068,0.0042,0.9901000000000001,0.0324,0.011,1.0335,95.80067731011127,True,True
ML-KEM-768,1KB,1024,91,1184,2400,1088,32,12,1040,16,3324,2140,0.4656,0.4352,0.1059,0.0237,0.0119,0.0066,0.0046,1.0067,0.0356,0.0112,1.0535,95.55766492643568,True,True
ML-KEM-768,1KB,1024,92,1184,2400,1088,32,12,1040,16,3324,2140,0.4457,0.4314,0.1042,0.0222,0.0106,0.0063,0.0347,0.9813,0.0328,0.041,1.0551,93.00540233153257,True,True
ML-KEM-768,1KB,1024,93,1184,2400,1088,32,12,1040,16,3324,2140,0.455,0.4181,0.1032,0.0252,0.0108,0.0072,0.0045,0.9763,0.036000000000000004,0.011699999999999999,1.024,95.341796875,True,True
ML-KEM-768,1KB,1024,94,1184,2400,1088,32,12,1040,16,3324,2140,0.4196,0.4172,0.1204,0.0186,0.0131,0.0052,0.0046,0.9571999999999999,0.0317,0.0098,0.9986999999999999,95.84459797737058,True,True
ML-KEM-768,1KB,1024,95,1184,2400,1088,32,12,1040,16,3324,2140,0.489,0.4352,0.1043,0.0235,0.0103,0.0058,0.0045,1.0285,0.0338,0.0103,1.0726,95.88849524519858,True,True
ML-KEM-768,1KB,1024,96,1184,2400,1088,32,12,1040,16,3324,2140,0.4327,0.4173,0.1029,0.0174,0.0099,0.0048,0.0041,0.9529,0.027299999999999998,0.0089,0.9891,96.34010716813265,True,True
ML-KEM-768,1KB,1024,97,1184,2400,1088,32,12,1040,16,3324,2140,0.4202,0.5475,0.1268,0.0494,0.0138,0.0111,0.0068,1.0945,0.0632,0.0179,1.1756,93.10139503232392,True,True
ML-KEM-768,1KB,1024,98,1184,2400,1088,32,12,1040,16,3324,2140,0.62,0.4417,0.1088,0.0318,0.0123,0.0087,0.0058,1.1705,0.0441,0.014499999999999999,1.2291,95.23228378488325,True,True
ML-KEM-768,1KB,1024,99,1184,2400,1088,32,12,1040,16,3324,2140,0.4475,0.4287,0.1181,0.02,0.0129,0.0056,0.0049,0.9943000000000001,0.0329,0.010499999999999999,1.0377,95.81767370145513,True,True
ML-KEM-768,1KB,1024,100,1184,2400,1088,32,12,1040,16,3324,2140,0.4375,0.4195,0.1038,0.0187,0.0106,0.0056,0.0039,0.9608,0.0293,0.0095,0.9995999999999999,96.11844737895159,True,True
ML-KEM-768,100KB,102400,1,1184,2400,1088,32,12,102416,16,104700,103516,1.0859,0.5418,0.1327,0.0714,0.0168,0.0667,0.0568,1.7604,0.0882,0.1235,1.9721,89.26525024086,True,True
ML-KEM-768,100KB,102400,2,1184,2400,1088,32,12,102416,16,104700,103516,0.5838,0.5177,0.1243,0.0338,0.0135,0.0548,0.0512,1.2258000000000002,0.047299999999999995,0.10600000000000001,1.3791000000000002,88.8840548183598,True,True
ML-KEM-768,100KB,102400,3,1184,2400,1088,32,12,102416,16,104700,103516,0.4982,0.498,0.1224,0.0216,0.0147,0.0617,0.0467,1.1186,0.0363,0.1084,1.2633,88.54587192274202,True,True
ML-KEM-768,100KB,102400,4,1184,2400,1088,32,12,102416,16,104700,103516,0.5427,0.4762,0.1109,0.0251,0.0116,0.0457,0.0438,1.1298,0.036699999999999997,0.0895,1.2559999999999998,89.95222929936307,True,True
ML-KEM-768,100KB,102400,5,1184,2400,1088,32,12,102416,16,104700,103516,0.4526,0.4613,0.1117,0.0229,0.0144,0.0454,0.041,1.0255999999999998,0.0373,0.0864,1.1493,89.23692682502391,True,True
ML-KEM-768,100KB,102400,6,1184,2400,1088,32,12,102416,16,104700,103516,0.4262,0.586,0.1085,0.0297,0.0112,0.0458,0.0428,1.1207,0.0409,0.0886,1.2502,89.64165733482643,True,True
ML-KEM-768,100KB,102400,7,1184,2400,1088,32,12,102416,16,104700,103516,0.4838,0.4231,0.1041,0.0232,0.0112,0.0428,0.0411,1.0110000000000001,0.0344,0.0839,1.1293000000000002,89.52448419374834,True,True
ML-KEM-768,100KB,102400,8,1184,2400,1088,32,12,102416,16,104700,103516,0.45,0.4237,0.1167,0.0182,0.0127,0.0415,0.0408,0.9904000000000001,0.0309,0.08230000000000001,1.1036000000000001,89.74266038419717,True,True
ML-KEM-768,100KB,102400,9,1184,2400,1088,32,12,102416,16,104700,103516,0.4364,0.4227,0.102,0.0189,0.0109,0.0426,0.0401,0.9611,0.0298,0.0827,1.0735999999999999,89.52123695976155,True,True
ML-KEM-768,100KB,102400,10,1184,2400,1088,32,12,102416,16,104700,103516,0.4193,0.4266,0.1066,0.0207,0.0103,0.0421,0.0404,0.9525,0.031,0.08249999999999999,1.066,89.35272045028142,True,True
ML-KEM-768,100KB,102400,11,1184,2400,1088,32,12,102416,16,104700,103516,0.4249,0.4147,0.1028,0.0179,0.0105,0.0415,0.0402,0.9424,0.0284,0.0817,1.0525,89.53919239904988,True,True
ML-KEM-768,100KB,102400,12,1184,2400,1088,32,12,102416,16,104700,103516,0.4182,0.4532,0.105,0.0236,0.0112,0.0431,0.0409,0.9763999999999999,0.0348,0.08399999999999999,1.0952,89.15266617969321,True,True
ML-KEM-768,100KB,102400,13,1184,2400,1088,32,12,102416,16,104700,103516,0.4232,0.4166,0.1026,0.0173,0.0104,0.0418,0.04,0.9424000000000001,0.0277,0.0818,1.0519,89.59026523433788,True,True
ML-KEM-768,100KB,102400,14,1184,2400,1088,32,12,102416,16,104700,103516,0.5153,0.4247,0.1045,0.0246,0.0106,0.0439,0.0416,1.0445,0.0352,0.08549999999999999,1.1651999999999998,89.64126330243737,True,True
ML-KEM-768,100KB,102400,15,1184,2400,1088,32,12,102416,16,104700,103516,0.4278,0.4128,0.1019,0.0181,0.0102,0.0417,0.0401,0.9425,0.028300000000000002,0.0818,1.0526,89.54018620558617,True,True
ML-KEM-768,100KB,102400,16,1184,2400,1088,32,12,102416,16,104700,103516,0.4426,0.4174,0.1052,0.0222,0.0109,0.0425,0.041,0.9652,0.033100000000000004,0.0835,1.0817999999999999,89.22166759105195,True,True
ML-KEM-768,100KB,102400,17,1184,2400,1088,32,12,102416,16,104700,103516,0.425,0.4179,0.1142,0.0173,0.0134,0.0412,0.041,0.9571,0.030699999999999998,0.0822,1.0699999999999998,89.44859813084113,True,True
ML-KEM-768,100KB,102400,18,1184,2400,1088,32,12,102416,16,104700,103516,0.435,0.4154,0.1031,0.0177,0.0105,0.0414,0.04,0.9535,0.028200000000000003,0.0814,1.0631,89.69052770200359,True,True
ML-KEM-768,100KB,102400,19,1184,2400,1088,32,12,102416,16,104700,103516,0.4187,0.4235,0.1051,0.0205,0.0103,0.042,0.0403,0.9473,0.0308,0.08230000000000001,1.0604,89.334213504338,True,True
ML-KEM-768,100KB,102400,20,1184,2400,1088,32,12,102416,16,104700,103516,0.4253,0.4105,0.1049,0.0181,0.0101,0.042,0.04,0.9407,0.028200000000000003,0.082,1.0509,89.51375011894567,True,True
ML-KEM-768,100KB,102400,21,1184,2400,1088,32,12,102416,16,104700,103516,0.6721,0.6785,0.119,0.045,0.0144,0.0531,0.0452,1.4696,0.059399999999999994,0.0983,1.6273,90.3091009647883,True,True
ML-KEM-768,100KB,102400,22,1184,2400,1088,32,12,102416,16,104700,103516,0.4754,0.4325,0.1076,0.0231,0.0109,0.0452,0.0426,1.0154999999999998,0.034,0.08779999999999999,1.1372999999999998,89.2904246900554,True,True
ML-KEM-768,100KB,102400,23,1184,2400,1088,32,12,102416,16,104700,103516,0.457,0.4381,0.1046,0.0251,0.0106,0.045,0.0425,0.9997,0.0357,0.0875,1.1229,89.02840858491406,True,True
ML-KEM-768,100KB,102400,24,1184,2400,1088,32,12,102416,16,104700,103516,1.0445,0.5211,0.1101,0.0482,0.0132,0.0505,0.0452,1.6757,0.061399999999999996,0.09570000000000001,1.8327999999999998,91.42841553906592,True,True
ML-KEM-768,100KB,102400,25,1184,2400,1088,32,12,102416,16,104700,103516,0.4665,0.4411,0.1075,0.0263,0.0116,0.0445,0.0421,1.0151,0.0379,0.0866,1.1396,89.07511407511407,True,True
ML-KEM-768,100KB,102400,26,1184,2400,1088,32,12,102416,16,104700,103516,0.4612,0.4278,0.1053,0.0212,0.011,0.0431,0.0408,0.9943,0.0322,0.0839,1.1104,89.5443083573487,True,True
ML-KEM-768,100KB,102400,27,1184,2400,1088,32,12,102416,16,104700,103516,0.5083,0.478,0.1073,0.0253,0.0117,0.0441,0.0415,1.0936,0.037,0.08560000000000001,1.2161999999999997,89.91942114783754,True,True
ML-KEM-768,100KB,102400,28,1184,2400,1088,32,12,102416,16,104700,103516,0.4384,0.42,0.1032,0.0189,0.01,0.0419,0.0403,0.9616,0.028900000000000002,0.0822,1.0727,89.64295702433112,True,True
ML-KEM-768,100KB,102400,29,1184,2400,1088,32,12,102416,16,104700,103516,0.4463,0.4293,0.1056,0.022,0.0114,0.0429,0.041,0.9812,0.0334,0.0839,1.0985,89.32180245789712,True,True
ML-KEM-768,100KB,102400,30,1184,2400,1088,32,12,102416,16,104700,103516,0.4453,0.4347,0.1032,0.021,0.0119,0.042,0.0555,0.9831999999999999,0.0329,0.0975,1.1135999999999997,88.29022988505749,True,True
ML-KEM-768,100KB,102400,31,1184,2400,1088,32,12,102416,16,104700,103516,0.4587,0.4138,0.1027,0.0211,0.0106,0.0417,0.0401,0.9752000000000001,0.0317,0.0818,1.0887000000000002,89.57472214567832,True,True
ML-KEM-768,100KB,102400,32,1184,2400,1088,32,12,102416,16,104700,103516,0.4211,0.4312,0.1066,0.0221,0.011,0.0423,0.0404,0.9589000000000001,0.033100000000000004,0.0827,1.0747,89.22489997208524,True,True
ML-KEM-768,100KB,102400,33,1184,2400,1088,32,12,102416,16,104700,103516,0.441,0.4188,0.1043,0.021,0.0104,0.0424,0.0399,0.9641,0.0314,0.0823,1.0777999999999999,89.45073297457785,True,True
ML-KEM-768,100KB,102400,34,1184,2400,1088,32,12,102416,16,104700,103516,0.4201,0.6199,0.1731,0.0584,0.0592,0.057,0.0578,1.2131,0.11760000000000001,0.1148,1.4455,83.9225181598063,True,True
ML-KEM-768,100KB,102400,35,1184,2400,1088,32,12,102416,16,104700,103516,0.6896,0.4931,0.1121,0.0458,0.015,0.0521,0.0453,1.2948000000000002,0.0608,0.0974,1.453,89.11218169304888,True,True
ML-KEM-768,100KB,102400,36,1184,2400,1088,32,12,102416,16,104700,103516,0.4938,0.4348,0.1063,0.0257,0.0116,0.0451,0.0418,1.0349000000000002,0.0373,0.0869,1.1591,89.2847899232163,True,True
ML-KEM-768,100KB,102400,37,1184,2400,1088,32,12,102416,16,104700,103516,0.4552,0.4265,0.1062,0.0201,0.0106,0.043,0.0407,0.9878999999999999,0.030699999999999998,0.0837,1.1023,89.62170008164745,True,True
ML-KEM-768,100KB,102400,38,1184,2400,1088,32,12,102416,16,104700,103516,0.4768,0.4355,0.1056,0.0261,0.0116,0.0442,0.0415,1.0179,0.0377,0.0857,1.1413000000000002,89.18776833435554,True,True
ML-KEM-768,100KB,102400,39,1184,2400,1088,32,12,102416,16,104700,103516,0.4407,0.4449,0.1087,0.0269,0.0111,0.0444,0.0417,0.9943,0.038,0.08610000000000001,1.1184,88.90379113018597,True,True
ML-KEM-768,100KB,102400,40,1184,2400,1088,32,12,102416,16,104700,103516,0.4445,0.4168,0.1038,0.0207,0.0105,0.0419,0.0404,0.9651,0.0312,0.0823,1.0786,89.47709994437233,True,True
ML-KEM-768,100KB,102400,41,1184,2400,1088,32,12,102416,16,104700,103516,0.4224,0.4626,0.106,0.0275,0.0113,0.0443,0.0414,0.991,0.0388,0.0857,1.1155,88.83908561183327,True,True
ML-KEM-768,100KB,102400,42,1184,2400,1088,32,12,102416,16,104700,103516,0.4305,0.4344,0.1043,0.0224,0.0108,0.0424,0.0406,0.9692000000000001,0.0332,0.08299999999999999,1.0854,89.2942693937719,True,True
ML-KEM-768,100KB,102400,43,1184,2400,1088,32,12,102416,16,104700,103516,0.4217,0.4247,0.1031,0.019,0.0101,0.0421,0.0403,0.9495,0.0291,0.0824,1.061,89.49104618284638,True,True
ML-KEM-768,100KB,102400,44,1184,2400,1088,32,12,102416,16,104700,103516,0.652,0.5187,0.1126,0.054,0.0138,0.0634,0.0555,1.2833,0.0678,0.1189,1.4700000000000002,87.29931972789116,True,True
ML-KEM-768,100KB,102400,45,1184,2400,1088,32,12,102416,16,104700,103516,0.5031,0.4705,0.108,0.0318,0.0121,0.0475,0.0431,1.0816000000000001,0.0439,0.0906,1.2161000000000002,88.94005427185265,True,True
ML-KEM-768,100KB,102400,46,1184,2400,1088,32,12,102416,16,104700,103516,0.4489,0.4591,0.1064,0.0245,0.0116,0.0441,0.0409,1.0144,0.0361,0.08499999999999999,1.1355,89.33509467195069,True,True
ML-KEM-768,100KB,102400,47,1184,2400,1088,32,12,102416,16,104700,103516,0.532,0.427,0.1053,0.0286,0.0113,0.0445,0.0431,1.0643,0.0399,0.0876,1.1918,89.30189629132406,True,True
ML-KEM-768,100KB,102400,48,1184,2400,1088,32,12,102416,16,104700,103516,0.9885,0.5531,0.1338,0.0623,0.0148,0.0532,0.0481,1.6754,0.0771,0.1013,1.8538,90.3765238968605,True,True
ML-KEM-768,100KB,102400,49,1184,2400,1088,32,12,102416,16,104700,103516,0.6216,0.536,0.1075,0.0326,0.0114,0.0461,0.0436,1.2651,0.044,0.0897,1.3988,90.44180726336859,True,True
ML-KEM-768,100KB,102400,50,1184,2400,1088,32,12,102416,16,104700,103516,0.5611,0.5023,0.1047,0.0245,0.0108,0.0434,0.0415,1.1681000000000001,0.0353,0.0849,1.2883000000000002,90.66987502910813,True,True
ML-KEM-768,100KB,102400,51,1184,2400,1088,32,12,102416,16,104700,103516,0.5161,0.5594,0.1057,0.0248,0.0107,0.044,0.0415,1.1811999999999998,0.0355,0.08549999999999999,1.3021999999999998,90.70803256028259,True,True
